아이디,성별,연령별,한국 방문횟수(카테고리),문1-1. 한국여행 관심 계기_1,문3-1. 고려한 관광활동_1,문3-2. 고려한 관광인프라_1,숙박시설_그룹,여행동반자_그룹,방문 지역 수,식비_비율,국내 교통비_비율,체험/활동비_비율,뷰티/의료비_비율,여행 서비스비_비율,숙박비_비율,쇼핑비_비율,기타 비용_비율,여행 패턴,"문10. 1인 1일 지출경비(상하위 1% 대체, 61일 이상 결측)",문9-3. 총 체재기간_61일 이상 결측
57,2,5,4,6,1.0,3,호텔,가족형,1,0.26,0.0649350649350649,0.0216450216450216,0.0,0.0043290043290043,0.4329004329004329,0.2164502164502164,0.0,서울 심층형,451.666666666667,6.0
58,2,4,4,6,9.0,6,호텔,가족형,1,0.144,0.0287053870443019,0.0047842311740503,0.0,9.56846234810066e-05,0.2392115587025168,0.5741077408860393,0.0095684623481006,서울 단기형,272.935,5.0
59,2,3,3,6,10.0,2,호텔,단체형,1,0.239,0.0543360139100196,0.0434688111280157,0.0,0.00021734405564,0.2173440556400778,0.434688111280157,0.0108672027820039,서울 심층형,177.65,6.0
60,1,2,1,7,9.0,2,호텔,혼자형,1,0.288,0.1343570057581574,0.0,0.0,0.0019193857965451,0.3838771593090213,0.1919385796545106,0.0,서울 심층형,153.78,6.0
61,2,2,4,2,1.0,4,호텔,가족형,2,0.038,0.0512689054088695,0.0,0.0,0.0002563445270443,0.1281722635221734,0.7690335811330432,0.0128172263522173,서울 단기형,329.46,5.0
63,1,2,1,5,5.0,2,호텔,가족형,2,0.39,0.0248941996514812,0.0,0.0,8.29806655049374e-05,0.4149033275246869,0.1659613310098749,0.0041490332752468,서울 단기형,298.775,5.0
64,1,5,2,4,10.0,4,호텔,가족형,2,0.518,0.0621697233447311,0.0,0.0,0.0001036162055745,0.2072324111491037,0.2072324111491037,0.0051808102787276,서울 단기형,258.4,5.0
66,2,1,1,7,7.0,3,호텔,친구형,1,0.083,0.0124512326720345,0.0,0.4980493068813809,8.30082178135636e-05,0.0577737195982402,0.3320328712542544,0.0166016435627127,서울 단기형,471.825,4.0
68,1,4,2,5,2.0,3,호텔,가족형,1,0.238,0.0648578532050588,0.0,0.0,0.0001080964220084,0.2594314128202354,0.4323856880337266,0.0054048211004215,서울 심층형,219.947619047619,7.0
71,2,2,1,1,9.0,5,호텔,친구형,1,0.206,0.0591259640102828,0.0,0.0,0.0025706940874036,0.2056555269922883,0.5141388174807189,0.0128534704370179,서울 단기형,145.392,5.0
76,2,5,3,7,7.0,3,호텔,가족형,2,0.025,0.0,0.0,0.0,0.5282738095238094,0.0,0.4464285714285713,0.0,서울 단기형,434.112,5.0
77,1,3,3,8,11.0,2,호텔,가족형,1,0.047,0.0,0.0,0.0,0.835294117647059,0.0,0.1176470588235294,0.0,서울 단기형,271.32,5.0
78,2,5,3,2,2.0,5,호텔,가족형,2,0.127,0.0363570259952735,0.0,0.0,0.0001817851299763,0.4362843119432834,0.3635702599527355,0.0363570259952735,서울 단기형,153.0,5.0
79,2,4,1,4,4.0,3,호텔,복합형(가족+친구),2,0.028,0.0,0.0,0.0,0.565625,0.0,0.40625,0.0,수도권/지방형(탐험가형),206.72,5.0
80,1,2,1,7,11.0,5,호텔,가족형,2,0.015,0.0,0.0,0.0,0.5338345864661656,0.0,0.451127819548872,0.0,서울 단기형,432.82,5.0
81,2,3,1,1,11.0,3,호텔,가족형,2,0.015,0.0,0.0,0.0,0.5338345864661656,0.0,0.451127819548872,0.0,수도권/지방형(탐험가형),432.82,5.0
84,2,5,1,4,4.0,3,호텔,복합형(가족+친구),2,0.018,0.0,0.0,0.0,0.631578947368421,0.0,0.3508771929824561,0.0,수도권/지방형(탐험가형),193.8,5.0
86,1,2,3,5,1.0,6,호텔,가족형,1,0.061,0.0174489617867736,0.0,0.0,0.0001744896178677,0.0436224044669342,0.8724480893386842,0.0052346885360321,서울 심층형,619.114285714286,7.0
87,2,2,3,3,5.0,6,호텔,가족형,2,0.533,0.0533191149026926,0.0,0.0,0.0002665955745134,0.3199146894161553,0.0533191149026926,0.0399893361770195,서울 심층형,144.46,6.0
92,1,3,1,1,5.0,5,호텔,가족형,2,0.161,0.0257896051772632,0.0,0.0,8.059251617894684e-06,0.1611850323578955,0.6447401294315803,0.0070921414237473,서울 단기형,288.0,5.0
108,2,4,1,1,10.0,5,호텔,가족형,1,0.135,0.0540525931731575,0.0,0.0,2.702629658657872e-05,0.2702629658657872,0.5405259317315751,0.0,서울 심층형,190.666666666667,10.0
110,1,3,4,6,5.0,6,민박/펜션,가족형,1,0.17,0.1020234653970413,0.0,0.0,0.000170039108995,0.2040469307940821,0.5101173269852066,0.0136031287196055,서울 단기형,218.088,5.0
111,1,3,1,1,4.0,6,호텔,친구형,1,0.227,0.0908265213442325,0.0181653042688465,0.0,0.0009082652134423,0.2724795640326976,0.3633060853769301,0.0272479564032697,서울 단기형,678.714,5.0
112,1,2,1,1,1.0,4,호텔,친구형,1,0.331,0.0793650793650793,0.0264550264550264,0.0,0.0013227513227513,0.3968253968253971,0.1322751322751324,0.033068783068783,서울 심층형,341.666666666667,6.0
115,2,1,1,7,10.0,6,호텔,친구형,2,0.246,0.0307692260355037,0.0107692291124262,0.0,1.538461301775086e-07,0.384615325443796,0.3076922603550371,0.0199999969230773,서울 심층형,82.3076923076923,13.0
116,1,4,1,5,2.0,3,호텔,가족형,2,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857,0.0,서울 단기형,179.06,5.0
118,2,2,1,6,1.0,3,콘도미니엄/리조트,친구형,1,0.555,0.0950871632329634,0.0,0.0,0.0015847860538827,0.1901743264659274,0.1584786053882728,0.0,서울 심층형,175.748571428571,7.0
119,2,1,1,6,8.0,6,민박/펜션,친구형,1,0.247,0.1236603462489695,0.2885408079142622,0.0,0.0004122011541632,0.2061005770816158,0.0824402308326463,0.0515251442704039,서울 단기형,101.355,5.0
121,2,3,4,5,1.0,4,호텔,가족형,1,0.222,0.0740740685871061,0.0,0.0,7.407406858706051e-08,0.1851851714677648,0.5185184801097426,0.0,서울 심층형,231.25,6.0
122,2,2,1,6,1.0,7,게스트하우스/호스텔,친구형,1,0.6,0.0666222518321118,0.0,0.0,0.0006662225183211,0.1998667554963357,0.1332445036642239,0.0,서울 심층형,166.883333333333,6.0
123,2,2,1,1,11.0,2,호텔,친구형,2,0.273,0.0303029843894176,0.0,0.0,1.5151492194707998e-06,0.3787873048677201,0.3030298438941761,0.0151514921947087,서울 심층형,168.54435,6.0
125,2,2,2,2,2.0,4,호텔,혼자형,1,0.198,0.1074362407232938,0.0,0.0,1.652865241896828e-05,0.3305730483793656,0.3305730483793656,0.0330573048379365,서울 단기형,159.75,4.0
128,2,2,1,1,10.0,6,호텔,친구형,1,0.083,0.0137646249139711,0.0,0.6882312456985543,0.0006882312456985,0.1376462491397113,0.0688231245698554,0.0082587749483826,서울 단기형,447.36,5.0
132,2,2,3,2,1.0,5,친척 또는 친구 집,혼자형,1,0.397,0.0463576158940398,0.0,0.0,0.0,0.0,0.5562913907284758,0.0,수도권/지방형(탐험가형),186.15,16.0
135,2,5,2,2,2.0,3,호텔,친구형,2,0.291,0.0339805825242718,0.0,0.0,0.0,0.1553398058252427,0.4854368932038836,0.0339805825242718,수도권/지방형(탐험가형),186.4,9.0
136,2,3,4,7,1.0,5,호텔,가족형,2,0.27,0.1243243243243243,0.0,0.0,0.0648648648648648,0.2162162162162162,0.3243243243243243,0.0,서울 단기형,299.286,5.0
137,1,2,1,1,4.0,6,모텔/여관,가족형,1,0.392,0.0718954248366013,0.0130718954248366,0.0,0.0,0.326797385620915,0.196078431372549,0.0,서울 심층형,115.0,11.0
138,2,2,1,7,10.0,2,호텔,혼자형,1,0.0,0.0975609756097562,0.0813008130081302,0.1626016260162598,0.0,0.3252032520325203,0.3252032520325203,0.008130081300813,서울 단기형,335.52,5.0
142,1,2,1,1,10.0,2,호텔,단체형,1,0.297,0.0436681222707423,0.0305676855895196,0.0,0.0,0.4366812227074236,0.1746724890829694,0.0174672489082969,서울 심층형,192.142857142857,7.0
143,1,3,1,4,2.0,4,호텔,가족형,1,0.15,0.0225563909774436,0.0,0.0,0.0,0.3759398496240601,0.4511278195488721,0.0,서울 심층형,120.0,20.0
144,2,2,1,4,5.0,6,호텔,친구형,1,0.19,0.0379746835443038,0.1392405063291139,0.0,0.0,0.3797468354430377,0.2531645569620257,0.0,수도권/지방형(탐험가형),266.25,4.0
145,1,3,2,7,10.0,5,호텔,가족형,3,0.246,0.0983606557377047,0.0,0.0,0.0,0.4098360655737701,0.2459016393442625,0.0,서울 심층형,173.578571428571,7.0
146,2,5,4,5,1.0,6,호텔,가족형,1,0.239,0.0,0.0,0.0,0.0,0.5070422535211265,0.2535211267605632,0.0,수도권/지방형(탐험가형),205.99865,4.0
147,1,2,1,3,2.0,3,호텔,가족형,1,0.286,0.0428571428571428,0.0,0.0,0.0,0.4285714285714285,0.2142857142857142,0.0285714285714285,서울 단기형,325.0,4.0
148,2,5,1,1,5.0,3,호텔,가족형,1,0.41,0.0983606557377049,0.0655737704918032,0.0,0.0,0.3278688524590163,0.0983606557377049,0.0,서울 심층형,236.666666666667,6.0
150,1,2,1,1,10.0,6,호텔,친구형,1,0.364,0.0277296360485268,0.0086655112651646,0.0,0.0,0.24263431542461,0.3466204506065857,0.0103986135181975,서울 심층형,380.620214285714,7.0
151,1,4,1,1,1.0,6,기타,혼자형,1,0.298,0.3725782414307006,0.3278688524590165,0.0,0.0,0.0014903129657228,0.0,0.0,서울 심층형,187.5,8.0
152,2,3,1,1,6.0,3,호텔,단체형,1,0.156,0.0222222222222222,0.0277777777777777,0.0,0.0,0.2222222222222222,0.5555555555555556,0.0166666666666666,서울 단기형,400.0,5.0
154,1,2,1,4,9.0,3,호텔,친구형,2,0.296,0.028169014084507,0.0,0.0,0.0,0.352112676056338,0.323943661971831,0.0,수도권/지방형(탐험가형),154.78,5.0
157,2,2,1,7,5.0,6,호텔,친구형,1,0.244,0.1219512195121951,0.0,0.0,0.0,0.3658536585365853,0.2439024390243902,0.024390243902439,서울 단기형,145.392,5.0
158,1,3,1,1,9.0,6,게스트하우스/호스텔,친구형,1,0.556,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,서울 단기형,109.47,5.0
159,2,6,4,6,5.0,4,호텔,혼자형,1,0.176,0.0411764705882352,0.2941176470588235,0.0,0.0,0.4117647058823529,0.0588235294117647,0.0176470588235294,서울 심층형,195.25,8.0
162,1,4,1,1,8.0,5,게스트하우스/호스텔,친구형,1,0.238,0.1666666666666667,0.1190476190476189,0.0,0.0,0.4761904761904754,0.0,0.0,서울 단기형,133.5534,5.0
164,1,3,1,5,2.0,6,호텔,가족형,1,0.345,0.0344827586206895,0.0,0.0,0.0,0.4137931034482756,0.2068965517241388,0.0,서울 단기형,213.333333333333,5.0
165,2,2,1,6,10.0,3,호텔,단체형,2,0.038,0.0,0.0,0.0,0.695817490494297,0.0,0.26615969581749,0.0,수도권/지방형(탐험가형),174.42,5.0
166,1,5,1,1,1.0,1,호텔,단체형,2,0.0,0.0,0.0,0.0,0.8958333333333333,0.0,0.1041666666666666,0.0,수도권/지방형(탐험가형),124.032,5.0
167,1,6,4,5,7.0,7,호텔,혼자형,1,0.086,0.0,0.0,0.646551724137931,0.0,0.2586206896551724,0.0,0.0086206896551724,수도권/지방형(탐험가형),664.0,10.0
168,1,4,1,4,4.0,3,호텔,단체형,2,0.024,0.0,0.0,0.0,0.6335616438356162,0.0,0.3424657534246577,0.0,수도권/지방형(탐험가형),187.34,5.0
169,2,6,1,7,3.0,6,호텔,단체형,1,0.0,0.0,0.0,0.0,0.6693548387096774,0.0,0.3306451612903225,0.0,수도권/지방형(탐험가형),200.26,4.0
172,2,4,3,4,2.0,6,호텔,가족형,1,0.579,0.0462962962962962,0.0277777777777777,0.0,0.0,0.1157407407407404,0.2314814814814817,0.0,서울 단기형,310.1575,4.0
173,2,2,4,6,10.0,3,호텔,친구형,1,0.119,0.0284090909090909,0.0,0.0,0.0,0.5681818181818182,0.2840909090909091,0.0,서울 심층형,375.19465,6.0
174,2,2,2,6,2.0,3,호텔,가족형,1,0.149,0.0149476831091181,0.0,0.2989536621823621,0.3736920777279516,0.0,0.149476831091181,0.0134529147982062,서울 단기형,331.333333333333,3.0
176,2,6,2,4,4.0,6,호텔,단체형,1,0.0,0.0,0.0,0.0,0.7522522522522522,0.0,0.2477477477477477,0.0,수도권/지방형(탐험가형),179.265,4.0
184,2,3,4,7,2.0,4,호텔,친구형,1,0.236,0.0235849056603773,0.0,0.0,0.0,0.2358490566037735,0.471698113207547,0.0330188679245283,서울 단기형,236.666666666667,3.0
186,2,5,4,2,4.0,2,모텔/여관,가족형,1,0.382,0.0882352941176469,0.0,0.0,0.0,0.5294117647058826,0.0,0.0,수도권/지방형(탐험가형),125.0,4.0
187,2,6,3,2,9.0,6,호텔,가족형,1,0.345,0.0689655172413792,0.0,0.0,0.0,0.5172413793103448,0.0689655172413792,0.0,서울 단기형,100.0,4.0
189,1,4,1,1,6.0,6,게스트하우스/호스텔,가족형,4,0.396,0.1013215859030835,0.0704845814977973,0.0,0.0,0.3171806167400887,0.0881057268722466,0.0264317180616739,서울 심층형,222.222222222222,9.0
190,2,4,2,4,3.0,3,호텔,단체형,2,0.0,0.0,0.0,0.0,0.7589285714285714,0.0,0.2410714285714286,0.0,수도권/지방형(탐험가형),180.88,4.0
191,1,4,1,1,1.0,4,호텔,단체형,2,0.29,0.0334821428571428,0.1116071428571427,0.0,0.0,0.334821428571429,0.2232142857142855,0.0066964285714285,서울 단기형,355.3,5.0
192,2,4,1,6,4.0,4,호텔,친구형,1,0.188,0.0281822451855331,0.0704556129638327,0.0,0.601221230624707,0.0,0.0939408172851104,0.0183184593705965,서울 단기형,260.333333333333,3.0
194,1,3,1,1,11.0,6,호텔,가족형,1,0.365,0.0192307692307692,0.0961538461538461,0.0,0.0,0.3076923076923077,0.1923076923076923,0.0192307692307692,서울 단기형,164.73,5.0
195,2,3,1,6,10.0,3,호텔,가족형,1,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.4166666666666667,0.0,서울 단기형,335.52,5.0
196,2,5,2,4,1.0,2,콘도미니엄/리조트,단체형,2,0.271,0.0295566502463054,0.0049261083743842,0.0,0.0,0.3940886699507389,0.2955665024630537,0.0049261083743842,서울 심층형,138.498484848485,6.0
200,2,3,1,4,2.0,4,콘도미니엄/리조트,복합형(가족+친구),2,0.5,0.0166666666666666,0.0666666666666666,0.0,0.0,0.2333333333333333,0.1666666666666666,0.0166666666666666,서울 심층형,242.25,6.0
202,2,4,2,3,2.0,6,호텔,가족형,1,0.526,0.2631578947368421,0.0,0.0,0.0,0.2105263157894737,0.0,0.0,서울 단기형,159.875,5.0
204,1,3,1,1,2.0,3,호텔,가족형,1,0.515,0.2783505154639179,0.0,0.0,0.0,0.2061855670103096,0.0,0.0,서울 단기형,166.27,5.0
206,2,2,3,7,9.0,6,모텔/여관,혼자형,1,0.458,0.0847457627118642,0.0338983050847456,0.0,0.0,0.254237288135593,0.1694915254237292,0.0,서울 단기형,547.35,4.0
207,2,6,4,6,8.0,2,친척 또는 친구 집,혼자형,1,0.39,0.0195185426154847,0.0585556278464541,0.0,0.0,0.0,0.5204944697462585,0.0110605074821079,서울 심층형,148.5375,16.0
208,1,2,1,6,2.0,5,호텔,가족형,1,0.202,0.0151515151515151,0.0,0.0,0.5050505050505053,0.0,0.2525252525252519,0.0252525252525251,서울 단기형,236.666666666667,3.0
211,2,5,1,1,4.0,6,호텔,가족형,1,0.232,0.0315789473684209,0.2105263157894739,0.0,0.0,0.5263157894736837,0.0,0.0,서울 단기형,416.666666666667,3.0
212,1,2,1,1,1.0,6,호텔,가족형,1,0.232,0.0315789473684209,0.2105263157894739,0.0,0.0,0.5263157894736837,0.0,0.0,서울 단기형,416.666666666667,3.0
215,2,2,2,5,7.0,4,호텔,친구형,1,0.06,0.0334448160535118,0.0,0.1672240802675586,0.0,0.0668896321070234,0.668896321070234,0.0033444816053511,서울 단기형,1118.4,4.0
216,2,1,1,6,1.0,6,호텔,친구형,1,0.147,0.0421052631578948,0.0,0.0,0.0,0.1684210526315782,0.6315789473684216,0.0105263157894736,서울 단기형,153.78,5.0
221,2,4,1,5,9.0,3,호텔,친구형,1,0.136,0.0169491525423728,0.0,0.0,0.0,0.1694915254237291,0.6779661016949152,0.0,수도권/지방형(탐험가형),266.25,4.0
222,2,2,1,1,9.0,3,호텔,친구형,2,0.0,0.0697674418604651,0.0,0.0,0.4651162790697674,0.0,0.4651162790697674,0.0,수도권/지방형(탐험가형),120.228,5.0
230,2,3,3,6,5.0,2,호텔,친구형,1,0.142,0.0189573459715639,0.4739336492890995,0.0,0.0,0.1706161137440758,0.1895734597156398,0.0047393364928909,서울 심층형,292.415,6.0
231,1,2,2,6,8.0,6,호텔,친구형,1,0.238,0.020979020979021,0.013986013986014,0.0,0.0,0.4195804195804195,0.2797202797202793,0.0279720279720279,서울 단기형,239.058,5.0
232,2,3,1,1,4.0,4,호텔,복합형(가족+친구),1,0.018,0.0,0.0,0.0,0.6631205673758865,0.0,0.3191489361702128,0.0,수도권/지방형(탐험가형),163.52,5.0
235,1,2,2,7,1.0,6,게스트하우스/호스텔,친구형,2,0.148,0.5185185185185183,0.0740740740740743,0.0,0.0,0.088888888888889,0.1481481481481479,0.0222222222222222,서울 심층형,357.142857142857,7.0
236,2,5,1,7,3.0,6,호텔,가족형,1,0.185,0.074074074074074,0.0,0.0,0.0,0.4629629629629627,0.2777777777777781,0.0,서울 단기형,209.7,5.0
237,2,2,1,7,1.0,6,호텔,친구형,1,0.166,0.0883977900552485,0.0,0.1325966850828731,0.0,0.2762430939226517,0.3314917127071823,0.005524861878453,서울 심층형,256.3,6.0
239,2,5,4,2,10.0,4,호텔,가족형,1,0.112,0.0112359550561797,0.0,0.5617977528089888,0.0,0.1273408239700374,0.1872659176029962,0.0,서울 단기형,242.82,5.0
240,2,3,3,5,5.0,6,호텔,가족형,3,0.094,0.0178571428571428,0.0,0.0,0.0,0.2255639097744359,0.6578947368421054,0.0046992481203007,서울 단기형,355.092,5.0
243,2,2,1,7,2.0,6,호텔,가족형,2,0.145,0.064516129032258,0.0,0.0,0.0,0.403225806451613,0.3709677419354832,0.0161290322580645,서울 단기형,232.068,5.0
246,1,4,1,3,1.0,4,호텔,혼자형,1,0.298,0.0476190476190476,0.0595238095238095,0.0,0.0,0.5952380952380952,0.0,0.0,서울 심층형,400.0,8.0
247,2,2,1,1,2.0,6,호텔,친구형,3,0.148,0.0888888888888888,0.0246913580246913,0.0271604938271604,0.0,0.3950617283950617,0.2962962962962964,0.0197530864197531,서울 심층형,166.666666666667,18.0
248,1,3,1,5,2.0,5,호텔,가족형,1,0.141,0.0352112676056338,0.0,0.0,0.0,0.105633802816901,0.7042253521126765,0.0140845070422535,서울 단기형,297.075,4.0
250,1,2,1,4,4.0,5,호텔,친구형,2,0.055,0.0630119722747322,0.0630119722747322,0.0,0.0,0.630119722747322,0.1890359168241966,0.0,수도권/지방형(탐험가형),156.9208,5.0
251,2,2,1,4,5.0,3,모텔/여관,가족형,2,0.253,0.1118012422360246,0.1656314699792963,0.0,0.0,0.1656314699792963,0.2898550724637678,0.0144927536231883,서울 심층형,166.857142857143,7.0
255,2,5,1,1,4.0,4,호텔,단체형,2,0.0,0.0,0.0,0.0,0.9,0.0,0.0999999999999999,0.0,수도권/지방형(탐험가형),146.0,4.0
258,1,4,1,7,4.0,6,호텔,단체형,2,0.021,0.0,0.0,0.0,0.7708333333333334,0.0,0.2083333333333333,0.0,수도권/지방형(탐험가형),175.2,4.0
259,2,3,3,2,3.0,1,호텔,친구형,2,0.237,0.0657894736842105,0.0109649122807017,0.0,0.0,0.1973684210526321,0.4824561403508768,0.006578947368421,수도권/지방형(탐험가형),183.033333333333,6.0
260,2,4,4,6,2.0,6,호텔,가족형,1,0.144,0.0159744408945686,0.0,0.0,0.6709265175718853,0.0,0.1597444089456865,0.0095846645367412,서울 단기형,185.191666666667,4.0
261,1,5,4,5,5.0,4,호텔,가족형,1,0.282,0.0309859154929577,0.1126760563380283,0.0,0.0,0.2816901408450704,0.2816901408450704,0.0112676056338028,서울 단기형,228.0875,4.0
267,2,2,2,7,1.0,1,호텔,단체형,2,0.0,0.0,0.0,0.0,0.7747747747747747,0.0,0.2252252252252252,0.0,수도권/지방형(탐험가형),179.265,4.0
271,1,2,2,5,3.0,3,호텔,복합형(가족+친구),1,0.191,0.0327868852459016,0.0218579234972677,0.0,0.0,0.3005464480874313,0.4371584699453559,0.0163934426229508,수도권/지방형(탐험가형),193.8,5.0
272,2,4,4,6,5.0,6,호텔,친구형,1,0.234,0.0259740259740259,0.2077922077922077,0.0,0.0,0.5194805194805195,0.0,0.0129870129870129,서울 단기형,325.035,4.0
273,2,2,3,6,9.0,3,친척 또는 친구 집,혼자형,1,0.468,0.0760233918128654,0.0,0.0935672514619885,0.0,0.0,0.3508771929824558,0.0116959064327485,서울 심층형,51.26,30.0
276,2,2,2,5,3.0,5,민박/펜션,단체형,1,0.269,0.1017964071856287,0.0898203592814371,0.0,0.0,0.0748502994011976,0.4491017964071855,0.0149700598802395,서울 심층형,249.786666666667,6.0
277,2,2,2,4,10.0,6,호텔,가족형,2,0.135,0.054054054054054,0.054054054054054,0.0,0.0,0.2162162162162162,0.5405405405405406,0.0,서울 단기형,145.591,5.0
278,2,3,1,6,10.0,6,게스트하우스/호스텔,단체형,2,0.235,0.0235294117647058,0.0235294117647058,0.0,0.4705882352941176,0.0,0.2352941176470588,0.0117647058823529,서울 심층형,263.864285714286,7.0
281,1,4,1,1,10.0,6,호텔,혼자형,1,0.303,0.121212121212121,0.0,0.0,0.0,0.5050505050505055,0.0707070707070707,0.0,서울 단기형,1000.0,3.0
282,2,4,1,1,2.0,2,호텔,가족형,1,0.139,0.0693069306930694,0.0,0.0,0.0,0.3960396039603959,0.3960396039603959,0.0,서울 심층형,162.5,16.0
285,1,3,1,1,7.0,6,친척 또는 친구 집,가족형,3,0.399,0.1744765702891327,0.0029910269192422,0.0,0.0,0.1744765702891322,0.2492522432701895,0.0,수도권/지방형(탐험가형),59.2592592592593,27.0
286,1,2,2,4,4.0,1,호텔,친구형,2,0.085,0.6779661016949152,0.0,0.0,0.0,0.2372881355932203,0.0,0.0,수도권/지방형(탐험가형),90.117,5.0
288,2,5,2,7,2.0,3,호텔,친구형,1,0.224,0.0265306122448979,0.0,0.0816326530612244,0.0,0.2448979591836734,0.4081632653061224,0.0142857142857142,서울 단기형,504.6875,4.0
289,2,2,3,6,5.0,2,친척 또는 친구 집,혼자형,2,0.187,0.0499999999999999,0.3749999999999999,0.1874999999999999,0.0,0.0,0.1874999999999999,0.0124999999999999,서울 심층형,228.763636363636,11.0
291,1,2,1,1,5.0,4,호텔,친구형,1,0.202,0.1411859620814846,0.0403388463089955,0.0,0.0,0.4033884630899556,0.2016942315449778,0.0116982654296087,서울 심층형,137.623333333333,6.0
292,2,4,1,1,4.0,6,호텔,가족형,2,0.159,0.0793650793650793,0.0052910052910052,0.0,0.0,0.2645502645502644,0.476190476190476,0.0158730158730158,서울 심층형,217.3,9.0
293,2,5,1,1,10.0,5,호텔,가족형,2,0.202,0.1919191919191915,0.0,0.0,0.0,0.3030303030303035,0.3030303030303035,0.0,서울 심층형,120.722222222222,6.0
294,2,6,1,1,4.0,5,호텔,가족형,1,0.25,0.03125,0.0,0.0,0.0,0.5,0.21875,0.0,서울 심층형,133.333333333333,6.0
296,2,4,4,2,10.0,6,호텔,가족형,2,0.366,0.0,0.1465201465201461,0.0,0.0,0.2564102564102564,0.2197802197802197,0.010989010989011,수도권/지방형(탐험가형),269.166666666667,6.0
297,2,3,1,1,4.0,3,호텔,친구형,1,0.145,0.3985507246376811,0.0,0.0,0.0,0.217391304347826,0.2391304347826087,0.0,수도권/지방형(탐험가형),345.0,4.0
298,2,5,1,1,2.0,6,호텔,친구형,1,0.244,0.028906955736224,0.022583559168925,0.0,0.0,0.1806684733514003,0.5239385727190604,0.0,수도권/지방형(탐험가형),239.70752,5.0
299,1,2,1,1,1.0,6,호텔,가족형,1,0.294,0.0294117647058823,0.0588235294117647,0.0,0.0,0.2941176470588235,0.2941176470588235,0.0294117647058823,서울 단기형,376.8,5.0
302,2,2,1,4,2.0,5,게스트하우스/호스텔,가족형,2,0.279,0.1173184357541902,0.1117318435754191,0.0,0.0,0.201117318435754,0.2793296089385473,0.0111731843575419,서울 심층형,210.121428571429,7.0
303,2,1,1,6,2.0,4,호텔,가족형,1,0.328,0.0364963503649635,0.0437956204379561,0.0,0.0,0.218978102189781,0.3649635036496355,0.0072992700729926,서울 단기형,239.02,5.0
304,2,5,4,2,2.0,6,호텔,단체형,2,0.251,0.1154328732747805,0.0,0.0,0.0,0.3764115432873274,0.2509410288582181,0.0062735257214554,서울 심층형,438.357142857143,7.0
305,2,4,2,7,3.0,3,게스트하우스/호스텔,단체형,2,0.279,0.1029411764705882,0.0,0.0,0.0,0.2941176470588235,0.3235294117647059,0.0,수도권/지방형(탐험가형),236.0,5.0
306,1,5,1,7,1.0,3,호텔,가족형,1,0.452,0.0,0.0,0.0,0.0,0.2580645161290322,0.1612903225806451,0.1290322580645161,수도권/지방형(탐험가형),157.0,6.0
307,2,4,1,1,2.0,1,호텔,복합형(가족+친구),2,0.019,0.0,0.0,0.0,0.673076923076923,0.0,0.3076923076923076,0.0,수도권/지방형(탐험가형),151.84,5.0
308,2,2,1,1,9.0,6,호텔,가족형,2,0.355,0.029585798816568,0.0118343195266271,0.0,0.0,0.3550295857988169,0.2366863905325438,0.0118343195266271,서울 심층형,144.349285714286,7.0
310,2,4,3,4,2.0,6,호텔,가족형,2,0.0,0.0,0.0,0.0,0.6703296703296705,0.0,0.3296703296703295,0.0,서울 단기형,290.7,5.0
311,2,3,1,7,10.0,6,호텔,가족형,1,0.316,0.0348101265822784,0.0,0.0,0.0,0.3164556962025316,0.3164556962025316,0.0158227848101265,서울 심층형,240.096666666667,6.0
313,2,4,1,1,2.0,5,호텔,가족형,3,0.057,0.0,0.0,0.0,0.7890961262553804,0.0,0.1434720229555235,0.0100430416068866,서울 단기형,304.22,5.0
314,2,3,3,6,2.0,2,호텔,친구형,1,0.319,0.072463768115942,0.0,0.0,0.0,0.2898550724637681,0.2898550724637681,0.0289855072463768,서울 단기형,383.5625,4.0
315,1,4,1,4,3.0,6,호텔,가족형,2,0.0,0.0,0.0,0.0,0.375,0.0,0.625,0.0,서울 단기형,646.0,4.0
317,2,2,2,2,4.0,2,호텔,가족형,1,0.0,0.0,0.0,0.0,0.6055363321799307,0.0,0.3844675124951941,0.009996155324875,서울 단기형,335.92,5.0
319,1,2,1,7,10.0,6,게스트하우스/호스텔,혼자형,1,0.448,0.022421524663677,0.0,0.0,0.0,0.209267563527653,0.2989536621823621,0.0209267563527653,서울 심층형,228.571428571429,7.0
322,2,2,3,2,10.0,6,게스트하우스/호스텔,친구형,1,0.34,0.0425531914893615,0.0212765957446807,0.0,0.0,0.2553191489361709,0.3404255319148933,0.0,서울 심층형,130.38,6.0
323,2,3,2,7,1.0,6,콘도미니엄/리조트,친구형,2,0.333,0.0641025641025641,0.0,0.0641025641025641,0.0,0.2564102564102564,0.2692307692307693,0.0128205128205128,수도권/지방형(탐험가형),191.766016,5.0
324,1,4,2,7,11.0,4,호텔,혼자형,2,0.0,0.0,0.0,0.0,0.6774193548387096,0.0,0.3225806451612903,0.0,서울 심층형,247.633333333333,6.0
325,2,4,1,1,5.0,5,호텔,가족형,2,0.065,0.0,0.0,0.0,0.752269779507133,0.0,0.1621271076523997,0.0207522697795071,서울 단기형,320.0,5.0
